ALogP,ALogp2,AMR,apol,naAromAtom,nAromBond,nAtom,nHeavyAtom,nH,nC,nN,nO,nS,nF,nCl,nX,ATS0m,ATS1m,ATS2m,ATS3m,ATS4m,ATS5m,ATS6m,ATS7m,ATS8m,ATS0v,ATS1v,ATS2v,ATS3v,ATS4v,ATS5v,ATS6v,ATS7v,ATS8v,ATS0e,ATS1e,ATS2e,ATS3e,ATS4e,ATS5e,ATS6e,ATS7e,ATS8e,ATS0p,ATS1p,ATS2p,ATS3p,ATS4p,ATS5p,ATS6p,ATS7p,ATS8p,ATS0i,ATS1i,ATS2i,ATS3i,ATS4i,ATS5i,ATS6i,ATS7i,ATS8i,ATS0s,ATS1s,ATS2s,ATS3s,ATS4s,ATS5s,ATS6s,ATS7s,ATS8s,AATS0m,AATS1m,AATS2m,AATS3m,AATS4m,AATS5m,AATS6m,AATS7m,AATS8m,AATS0v,AATS1v,AATS2v,AATS3v,AATS4v,AATS5v,AATS6v,AATS7v,AATS8v,AATS0i,AATS1i,AATS2i,AATS3i,AATS4i,AATS5i,AATS6i,AATS7i,AATS8i,AATS0s,AATS2s,AATS3s,AATS4s,AATS5s,AATS6s,AATS7s,AATS8s,ATSC0m,ATSC1m,ATSC2m,ATSC3m,ATSC4m,ATSC5m,ATSC6m,ATSC7m,ATSC8m,ATSC0v,ATSC1v,ATSC2v,ATSC3v,ATSC4v,ATSC5v,ATSC6v,ATSC7v,ATSC8v,ATSC0e,ATSC2e,ATSC3e,ATSC4e,ATSC5e,ATSC6e,ATSC7e,ATSC8e,ATSC0p,ATSC1p,ATSC2p,ATSC3p,ATSC4p,ATSC5p,ATSC6p,ATSC7p,ATSC8p,ATSC0i,ATSC1i,ATSC2i,ATSC3i,ATSC4i,ATSC5i,ATSC6i,ATSC7i,ATSC8i,ATSC0s,ATSC1s,ATSC2s,ATSC3s,ATSC4s,ATSC5s,ATSC6s,ATSC7s,ATSC8s,AATSC0m,AATSC1m,AATSC2m,AATSC3m,AATSC4m,AATSC5m,AATSC6m,AATSC7m,AATSC8m,AATSC0v,AATSC1v,AATSC2v,AATSC3v,AATSC4v,AATSC5v,AATSC6v,AATSC7v,AATSC8v,AATSC0s,GATS7e,GATS7s,GATS8s,SpAbs_DzZ,SpMax_DzZ,SpDiam_DzZ,SpAD_DzZ,SpMAD_DzZ,EE_DzZ,SM1_DzZ,VE3_DzZ,VR1_DzZ,VR2_DzZ,VR3_DzZ,SpAbs_Dzm,SpMax_Dzm,SpDiam_Dzm,SpAD_Dzm,SpMAD_Dzm,EE_Dzm,SM1_Dzm,VE3_Dzm,VR1_Dzm,VR2_Dzm,VR3_Dzm,SpAbs_Dzv,SpMax_Dzv,SpDiam_Dzv,SpAD_Dzv,SpMAD_Dzv,EE_Dzv,SM1_Dzv,VE3_Dzv,VR1_Dzv,VR2_Dzv,VR3_Dzv,SpAbs_Dze,SpMax_Dze,SpDiam_Dze,SpAD_Dze,SpMAD_Dze,EE_Dze,SM1_Dze,VE3_Dze,VR1_Dze,VR2_Dze,VR3_Dze,SpAbs_Dzp,SpMax_Dzp,SpDiam_Dzp,SpAD_Dzp,SpMAD_Dzp,EE_Dzp,SM1_Dzp,VE3_Dzp,VR1_Dzp,VR2_Dzp,VR3_Dzp,SpAbs_Dzi,SpMax_Dzi,SpDiam_Dzi,SpAD_Dzi,SpMAD_Dzi,EE_Dzi,SM1_Dzi,VE3_Dzi,VR1_Dzi,VR2_Dzi,VR3_Dzi,SpAbs_Dzs,SpMax_Dzs,SpDiam_Dzs,SpAD_Dzs,SpMAD_Dzs,EE_Dzs,SM1_Dzs,VE3_Dzs,VR1_Dzs,VR2_Dzs,VR3_Dzs,nBase,BCUTw-1h,BCUTp-1l,BCUTp-1h,nBonds,nBonds2,nBondsS,nBondsS2,nBondsS3,nBondsD,nBondsD2,nBondsM,bpol,SpMax1_Bhm,SpMax8_Bhm,SpMax8_Bhv,SpMax8_Bhp,SpMax2_Bhs,SpMax3_Bhs,C1SP2,C2SP2,C3SP2,C1SP3,C2SP3,C3SP3,SC-3,VC-3,SPC-4,SPC-5,SPC-6,VPC-4,VPC-5,VPC-6,SP-0,SP-1,SP-2,SP-3,SP-4,SP-5,SP-6,SP-7,VP-0,VP-1,VP-2,VP-3,VP-4,VP-5,VP-6,VP-7,Sv,Sse,Spe,Sare,Sp,Si,CrippenLogP,CrippenMR,SpMax_Dt,SpDiam_Dt,SpAD_Dt,SpMAD_Dt,EE_Dt,VE3_Dt,VR1_Dt,VR2_Dt,VR3_Dt,ECCEN,nHBd,nHBa,nwHBa,nHBint2,nHBint3,nHBint4,nHBint5,nHBint6,nHBint7,nHBint8,nHBint9,nHBint10,nHsOH,nHsNH2,nHssNH,nHdsCH,nHaaCH,nHCsats,nHCsatu,nHother,nsCH3,nssCH2,ndsCH,naaCH,nsssCH,ndssC,naasC,naaaC,nssssC,nsNH2,nssNH,naaN,nsssN,nssssNp,nsOH,ndO,nssO,naaO,nsF,naaS,nsCl,SHBd,SHBa,SwHBa,SHBint2,SHBint3,SHBint4,SHBint5,SHBint6,SHBint7,SHBint8,SHBint9,SHBint10,SHssNH,SHaaCH,SHCsats,SHother,SsCH3,SssCH2,StCH,SdsCH,SaaCH,SsssCH,StsC,SdssC,SaasC,SaaaC,SssssC,SsNH2,SssNH,SaaNH,StN,SaaN,SsssN,SaasN,SssssNp,SsOH,SdO,SssO,SaaO,SsF,SaaS,SsCl,minHBa,minwHBa,minHBint2,minHBint3,minHBint4,minHBint5,minHBint6,minHBint7,minHBint8,minHBint9,minHBint10,minsCH3,minssCH2,mintCH,mindsCH,minaaCH,mintsC,minaasC,minaaaC,minssssC,minsNH2,minssNH,minaaNH,mintN,minaaN,minsssN,minaasN,minssssNp,minsOH,mindO,minssO,minaaO,minsF,minaaS,minsCl,maxHBa,maxwHBa,maxHBint2,maxHBint3,maxHBint4,maxHBint5,maxHBint6,maxHBint7,maxHBint8,maxHBint9,maxHBint10,maxsCH3,maxssCH2,maxtCH,maxdsCH,maxaaCH,maxtsC,maxaasC,maxaaaC,maxsNH2,maxssNH,maxaaNH,maxtN,maxaaN,maxsssN,maxaasN,maxssssNp,maxsOH,maxdO,maxssO,maxaaO,maxsF,maxsCl,sumI,gmax,gmin,LipoaffinityIndex,MAXDN,MAXDP,DELS,MAXDN2,MAXDP2,DELS2,ETA_Alpha,ETA_Beta,ETA_Beta_s,ETA_Beta_ns,ETA_dBeta,ETA_Beta_ns_d,ETA_Eta,ETA_Eta_R,ETA_Eta_F,ETA_Eta_L,ETA_Eta_R_L,ETA_Eta_F_L,fragC,nHBAcc,nHBAcc2,nHBAcc3,nHBAcc_Lipinski,nHBDon,nHBDon_Lipinski,IC1,IC2,IC3,IC4,IC5,TIC0,TIC1,TIC2,TIC3,TIC4,TIC5,CIC0,CIC1,MIC0,MIC1,MIC2,MIC3,MIC4,MIC5,ZMIC0,ZMIC1,ZMIC2,ZMIC3,ZMIC4,ZMIC5,Kier1,Kier2,Kier3,nAtomLC,nAtomP,nAtomLAC,MLogP,McGowan_Volume,MDEC-11,MDEC-12,MDEC-13,MDEC-14,MDEC-22,MDEC-23,MDEC-24,MDEC-33,MDEC-34,MDEO-12,MDEN-22,MLFER_BH,MLFER_BO,MLFER_S,MLFER_E,MLFER_L,MPC2,MPC3,MPC4,MPC5,MPC6,MPC7,MPC8,MPC9,MPC10,TPC,piPC5,piPC6,piPC7,piPC8,piPC9,piPC10,TpiPC,R_TpiPCTPC,nRing,n5Ring,n6Ring,nFRing,nF9Ring,nF10Ring,nFG12Ring,nTRing,nT5Ring,nT6Ring,nT9Ring,nT10Ring,nTG12Ring,nHeteroRing,n5HeteroRing,n6HeteroRing,nF9HeteroRing,nF10HeteroRing,nFG12HeteroRing,nT5HeteroRing,nT6HeteroRing,nT9HeteroRing,nT10HeteroRing,nTG12HeteroRing,nRotB,nRotBt,LipinskiFailures,topoRadius,topoDiameter,GGI1,GGI2,GGI3,GGI4,SpMax_D,SpDiam_D,SpAD_D,SpMAD_D,EE_D,VE3_D,VR1_D,VR2_D,VR3_D,TopoPSA,VABC,TWC,SRW3,SRW5,SRW7,SRW9,MW,AMW,WTPT-1,WTPT-3,WTPT-4,WTPT-5,WPATH,WPOL,XLogP,Zagreb
-0.7692,0.591669,51.164,52.339481,11,11,42,25,17,17,4,2,1,0,1,1,6051.029443,5282.036059,8455.960779,8432.094753,9044.698779,6767.022736,6167.055807,5641.583648,4390.239594,10234.99743,12907.94378,19902.97338,21722.6043,19630.60937,16277.44754,14793.94337,13412.35407,12177.73837,330.73211,354.69911,615.390192,835.881608,802.054664,698.85464,667.48739,621.823636,492.828504,74.258527,90.516573,145.126754,166.912047,150.963036,120.109133,106.678636,100.599402,91.942983,6790.456196,6686.013908,11884.56122,17048.30583,16453.31684,14100.67996,13651.03353,13011.19784,10219.72128,200.508726,138.319959,247.608025,287.490741,283.054527,314.462963,357.236626,259.839506,188.548354,144.07213,117.378579,107.037478,78.074951,86.968257,77.781871,75.207998,72.327995,68.597494,243.690415,286.843195,251.936372,201.135225,188.755859,187.097098,180.413944,171.953257,190.277162,161.677528,148.578087,150.437484,157.854684,158.20497,162.076781,166.476019,166.810229,159.683145,4.774017,3.134279,2.661951,2.721678,3.614517,4.356544,3.331276,2.946068,2669.536446,27.307079,364.97601,-720.01579,731.886129,-1305.893737,-486.539385,56.362784,-193.861318,2133.388082,267.122481,-98.746884,-259.260374,-291.199168,-846.404295,-260.106401,577.807891,380.07876,3.34219,1.334434,-1.391806,1.264223,-0.602421,-0.654468,-0.507336,-0.822313,12.791781,1.961997,0.557943,-0.682866,-5.896765,-8.329171,1.64758,4.469019,1.618673,69.542289,8.921691,-1.440055,-6.801147,-52.031831,-27.117419,15.912313,40.809762,11.190114,73.64923,-5.236254,24.305938,-8.055485,3.029784,-5.859753,1.578438,-36.000975,-5.94042,63.560392,0.606824,4.619949,-6.666813,7.037367,-15.010273,-5.933407,0.7226,-3.029083,50.794954,5.936055,-1.249961,-2.400559,-2.799992,-9.728785,-3.172029,7.407793,5.938731,1.753553,1.436709,1.920613,1.113056,193.856312,97.40787,146.865548,195.613958,7.824558,97.40787,2.343487,-4.121243,230.541648,9.221666,13.601079,193.814166,97.391462,146.855745,195.580144,7.823206,97.391462,2.355075,-4.130067,230.673738,9.22695,13.602511,252.227901,125.064054,194.061285,250.982615,10.039305,125.064054,-1.83442,-2.966252,194.101304,7.764052,13.170951,200.957022,101.104987,152.491073,202.102839,8.084114,101.104987,1.339182,-3.965261,293.111522,11.724461,14.201383,273.859385,134.695294,210.704956,271.974217,10.878969,134.695294,-3.579233,-2.785965,187.9981,7.519924,13.09108,194.90598,97.967994,146.707249,195.887921,7.835517,97.967994,1.292027,-4.337863,256.255588,10.250224,13.865438,208.439123,103.113726,154.89206,208.953979,8.358159,103.113726,0.990107,-5.497728,273.832879,10.953315,14.031295,1,34.969381,5.248726,12.380631,28,45,43,32,15,2,2,13,24.520519,4.274692,2.619182,2.645815,2.665925,4.891232,3.923526,2,7,2,0,5,0,2.041154,1.13294,4.039601,7.118458,10.159727,2.264914,3.79878,4.877072,17.551677,12.00804,11.531913,9.246857,8.378693,6.733005,4.878619,3.519758,14.837907,9.254306,7.832563,6.013834,5.041455,3.649816,2.512041,1.673253,28.344899,42.702841,41.384314,41.78,30.424839,318.142977,3.21018,95.55,258.776453,366.753746,517.552906,20.702116,258.776453,-5.36668,175.331536,7.013261,12.916697,565,4,8,12,6,0,6,6,4,4,0,0,0,0,1,3,0,4,5,0,4,0,3,0,4,2,2,6,0,0,1,3,0,0,0,0,2,0,0,0,1,1,1.582574,38.737824,13.224909,18.926132,0.0,6.836588,7.654655,16.264398,4.800404,0.0,0.0,0.0,1.037307,1.94896,2.420558,1.94896,0.0,3.240899,0.0,0.0,7.846215,0.790195,0.0,-0.695725,6.074419,0.0,0.0,5.678758,9.381378,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.477195,0.0,0.0,0.0,-1.604606,0.805099,-1.604606,-0.410994,-0.643235,0.0,-0.874938,0.360418,1.555416,0.322739,0.0,0.0,0.0,0.0,1.023177,0.0,0.0,1.904601,0.0,0.593699,0.0,0.0,5.678758,2.852579,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.088565,0.0,0.0,0.0,-1.604606,0.805099,12.38863,2.018506,6.591489,0.0,4.845919,2.281961,6.755105,2.338605,0.0,0.0,0.0,0.0,1.16279,0.0,0.0,2.018506,0.0,1.459746,0.0,5.678758,3.575364,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.38863,0.0,0.0,0.0,0.805099,55.993827,12.38863,-1.604606,4.486729,2.252755,5.38863,28.148688,2.17459,5.298013,30.356134,12.31428,32.0,16.5,15.5,-1.0,1.5,20.67696,43.5013,22.82434,6.03437,12.00798,5.97361,184.08,6,6,3,6,4,5,4.020659,4.77327,5.011365,5.011365,5.011365,77.503595,168.867691,200.477332,210.477332,210.477332,210.477332,3.546994,1.371658,23.334146,42.951779,46.613081,46.85304,46.85304,46.85304,79.480024,37.811765,29.144747,28.071849,28.071849,28.071849,18.367347,7.552647,3.84,4,18,0,2.45,2.571,0.0,0.0,0.0,0.0,4.504321,16.37139,0.0,13.114726,0.0,0.0,0.727928,1.717,1.814,3.213,2.692,16.882,41,55,79,99,114,129,141,146,144,1001,5.711875,5.922081,6.151002,6.359466,6.525305,6.679364,8.197143,3.625937,4,2,2,3,1,1,0,7,2,2,1,1,0,3,2,1,1,1,0,2,1,1,1,0,5,7,0,7,13,6.0,2.222222,2.416667,1.619444,127.223161,191.953193,254.793273,10.191731,127.223161,-3.126141,277.273833,11.090953,14.062514,124.49,308.194738,129.787998,0.0,3.044522,5.476464,7.644441,376.076075,8.954192,51.505162,22.449916,5.003299,11.740216,1537,39,2.091,138
1.5074,2.272255,32.4758,75.940239,30,35,59,36,23,30,3,2,1,0,0,0,6479.660851,6986.426359,10388.69461,11395.78948,13134.73351,13471.0497,14034.33978,12832.17164,11791.80572,15179.93448,19081.669,27989.28304,30822.32396,32515.8891,34525.12703,36307.4399,37051.20506,37106.53379,446.792341,490.117064,814.426622,994.98142,1042.788856,1082.270654,1139.486748,1210.74431,1298.922404,107.219505,133.052639,197.826889,221.501781,235.552089,250.281331,262.161524,269.68612,274.570801,9168.889246,9037.806834,15583.83062,19775.62293,20481.46784,21082.39678,21784.11444,23520.80965,25890.26059,210.253429,198.570988,326.549383,378.376543,401.07716,421.570988,477.006173,490.987654,500.944444,109.82476,109.162912,98.006553,87.659919,97.294322,96.221784,96.78855,82.257511,68.55701,257.287025,298.151078,264.04984,237.0948,240.858438,246.60805,250.396137,237.507725,215.735662,155.404902,141.215732,147.01727,152.120176,151.714577,150.588549,150.235272,150.774421,150.524771,3.563617,3.080655,2.910589,2.970942,3.011221,3.289698,3.147357,2.912468,2416.926857,187.812926,359.355143,625.890598,1038.983025,448.407828,-902.536597,-1787.970837,-1129.424297,3041.631583,57.601,208.847395,492.504371,509.839526,726.202504,-565.528378,-928.389632,-1552.690425,2.840533,0.989384,0.078241,0.81819,-0.661355,-0.530555,-1.037694,-0.936132,16.302003,0.09653,0.26859,3.027106,2.421927,3.056776,-3.627391,-5.148505,-7.146474,92.793092,-10.100222,-12.470997,1.516314,7.853428,-2.605614,-5.35807,15.445209,-37.383303,48.640534,-3.962661,10.450295,0.027501,-12.829035,-5.886282,7.58608,1.158353,-6.202658,40.964862,2.934577,3.390143,4.814543,7.696171,3.202913,-6.22439,-11.461352,-6.56642,51.553078,0.900016,1.970258,3.788495,3.776589,5.187161,-3.900196,-5.951216,-9.02727,0.824416,1.476686,1.290529,1.130749,273.973635,137.295589,181.383135,275.181968,7.643944,137.295589,1.553571,-6.491904,354.008576,9.833572,21.129556,274.022285,137.318295,181.414505,275.228922,7.645248,137.318295,1.55139,-6.491184,353.960036,9.832223,21.129062,332.266672,165.334144,221.462919,331.378681,9.204963,165.334144,-1.598384,-7.435359,327.494353,9.097065,20.849295,276.374019,138.584183,183.132072,277.25325,7.701479,138.584183,0.989135,-6.833521,346.55758,9.626599,21.052976,367.505995,182.077969,244.020752,365.946311,10.165175,182.077969,-3.294996,-5.299216,327.827344,9.106315,20.852953,272.193358,136.40662,179.314735,273.024573,7.584016,136.40662,0.935117,-5.809365,378.074827,10.502079,21.366332,309.094807,152.959335,207.620303,309.052902,8.584803,152.959335,-0.08381,-5.235499,382.180392,10.616122,21.405214,0,31.972073,5.127083,14.037089,41,64,63,28,5,1,1,36,34.917761,4.372097,2.985114,2.831992,2.846218,4.210824,3.940328,4,18,5,3,0,0,2.124264,1.0107,5.668596,10.146343,15.617975,2.351682,3.75366,4.841258,24.647689,17.635362,15.843273,14.05502,12.573578,10.786984,8.119376,6.544618,20.750243,12.714183,9.42631,7.154125,5.543949,3.979395,2.582449,1.751745,41.121563,58.937728,57.129412,57.7,43.856431,438.186586,7.96808,146.6015,510.918397,722.788048,1023.534162,28.431504,510.918397,-4.677322,322.735573,8.964877,20.7966,816,0,4,27,0,0,0,0,0,0,0,0,0,0,0,0,0,15,2,0,15,2,1,0,15,0,1,7,4,0,0,0,2,0,0,0,1,1,0,0,1,0,0.0,19.426621,40.969291,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.471697,1.197166,7.471697,3.93362,0.328595,0.0,0.0,30.940192,0.0,0.0,-0.274947,7.012736,3.29131,0.0,0.0,0.0,0.0,0.0,9.990021,0.0,2.190021,0.0,0.0,13.43937,5.596532,0.0,0.0,-1.799302,0.0,-1.799302,-0.274947,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.850114,0.328595,0.0,0.0,1.976559,0.0,0.667678,0.778968,0.0,0.0,0.0,0.0,0.0,4.941427,0.0,2.190021,0.0,0.0,13.43937,5.596532,0.0,0.0,-1.799302,0.0,13.43937,2.320255,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.083506,0.328595,0.0,0.0,2.320255,0.0,1.197314,0.856943,0.0,0.0,0.0,0.0,5.048594,0.0,2.190021,0.0,0.0,13.43937,5.596532,0.0,0.0,0.0,74.648148,13.43937,-1.799302,12.172209,2.44745,6.43937,27.649707,2.015687,6.391963,25.872756,17.69999,54.5,23.0,31.5,8.5,0.0,28.88878,74.071,45.18222,7.0057,17.63529,10.62959,421.06,5,4,4,5,0,0,3.329063,4.35006,5.003418,5.280782,5.335784,89.07241,196.414725,256.653555,295.201637,311.566165,314.811277,4.372941,2.55358,15.382911,33.450019,42.455351,44.763533,45.928942,46.216349,110.324371,73.867468,44.222664,35.173707,31.897056,31.535137,26.234384,11.623097,5.28,5,33,2,4.1,3.6193,0.083333,4.276405,3.766099,0.0,20.389357,40.221891,0.0,18.572647,0.0,0.5,0.333333,2.256,2.113,3.647,4.617,21.585,59,85,123,169,209,272,353,426,486,2259,7.081735,7.685007,8.352816,9.012819,9.59645,10.121286,10.941312,24.993534,6,2,4,3,1,1,1,9,2,4,1,1,1,3,2,1,1,1,1,2,1,1,1,1,6,8,1,7,13,5.5,4.0,2.506944,2.59,209.112136,280.019239,418.224271,11.617341,209.112136,-11.504335,334.541483,9.292819,20.925939,84.73,417.430123,157.698914,0.0,3.044522,5.476464,7.661527,489.151098,8.290697,75.375178,18.72916,5.424153,10.127491,3619,63,10.333,200
-1.4424,2.080518,38.9144,64.182618,19,21,55,29,26,24,2,3,0,0,0,0,4649.052669,5318.555128,7223.698786,7652.664367,6957.41725,5770.036435,5033.64173,4274.440994,3977.241893,12108.38367,15345.40152,21736.99304,23221.52333,22194.2773,20693.73655,18759.85543,16042.44085,14620.58028,416.110868,448.558416,767.66116,950.67194,940.486792,951.455412,943.431816,870.427088,743.252124,82.843148,104.931848,152.374772,167.325193,163.123619,158.186482,148.795058,129.494849,116.319029,8829.757482,8434.392515,15143.79104,19636.21008,19382.04299,19962.79975,20409.23669,19355.21718,16453.18629,153.944444,171.472222,273.722222,323.611111,312.666667,292.583333,274.833333,241.75,206.833333,84.52823,91.699226,72.966654,61.715035,56.564368,45.79394,39.634974,36.224076,39.378633,220.15243,264.575888,219.565586,187.270349,180.441279,164.236004,147.715397,135.952889,144.758221,160.541045,145.420561,152.967586,158.356533,157.577585,158.434919,160.702651,164.027264,162.902835,2.79899,2.764871,2.609767,2.542005,2.32209,2.164042,2.048729,2.047855,1876.744064,126.409689,-159.224352,277.595423,-347.284463,-822.87815,-536.514876,-1.592602,-32.104206,2834.337016,37.463084,-27.37238,462.440828,-523.155031,-847.093128,-877.210819,-11.632648,-130.349373,3.488735,-1.003755,0.45245,-0.15988,-1.420826,-0.260445,0.449575,0.060177,12.901236,-0.622695,0.035007,2.089661,-2.03398,-2.31971,-3.44366,0.320942,-0.867141,79.575304,-6.486328,-3.601811,13.253466,-3.871608,-16.224087,-23.588161,-5.285909,2.529568,23.609091,-0.501405,-5.06202,5.805565,-0.068209,-12.272645,-5.84483,-0.219403,-1.274068,34.122619,2.179477,-1.608327,2.238673,-2.823451,-6.530779,-4.224527,-0.013497,-0.317863,51.5334,0.645915,-0.276489,3.729362,-4.253293,-6.722961,-6.907172,-0.098582,-1.290588,0.429256,0.771942,0.889757,0.810856,318.905716,159.970715,261.248602,319.870002,11.03,159.970715,1.035714,-3.651674,254.611349,8.779702,16.065241,319.018624,160.025711,261.342334,319.980194,11.0338,160.025711,1.032797,-3.650551,254.65635,8.781253,16.065753,428.130872,213.14762,352.401129,427.181407,14.730393,213.14762,-1.835633,-2.962042,447.930486,15.445879,17.70345,319.252189,160.1391,261.540586,320.20744,11.041636,160.1391,1.02601,-3.648539,254.797019,8.786104,16.067355,525.829971,260.773362,433.499379,523.614498,18.055672,260.773362,-4.283246,-2.625484,479.622076,16.538692,17.901696,323.333024,162.151463,264.65698,324.236036,11.180553,162.151463,0.969902,-3.588844,255.00872,8.793404,16.069763,339.125162,169.482495,281.634125,340.151052,11.729347,169.482495,1.678241,-3.816814,230.569968,7.950689,15.777608,1,15.996936,4.873939,10.632014,32,58,58,37,11,0,0,21,35.491382,4.150717,2.88053,2.853387,2.855104,3.929752,3.697099,0,16,2,4,1,0,1.080527,0.455783,3.157253,5.730286,7.895549,1.112678,1.689347,1.938967,19.890694,14.364505,11.884042,10.296954,8.869663,7.179159,4.804058,3.500391,16.611132,9.953795,6.800629,4.852902,3.464097,2.341101,1.288706,0.796192,34.704086,54.86016,52.862745,53.536,37.139292,415.406628,5.69207,122.8707,392.149905,577.269158,784.29981,27.044821,392.149905,-3.672271,420.333758,14.494268,17.519042,880,2,5,18,0,1,2,0,1,0,2,0,0,0,0,1,0,11,5,0,11,1,5,0,11,0,0,3,4,0,0,1,0,0,0,0,0,3,0,0,0,0,0.634952,23.969489,29.216311,0.0,1.602313,3.863103,0.0,1.469631,0.0,2.168766,0.0,0.0,0.278089,5.554424,2.998102,5.554424,1.650024,3.830842,0.0,0.0,22.165082,0.0,0.0,0.0,2.457194,4.594036,0.0,0.0,3.389197,3.449567,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.130725,0.0,0.0,0.0,0.0,3.389197,0.756812,0.0,1.602313,1.691915,0.0,1.469631,0.0,0.959285,0.0,0.0,1.650024,0.593132,0.0,0.0,1.897175,0.0,0.756812,1.106772,0.0,0.0,3.389197,3.449567,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.28476,0.0,0.0,0.0,0.0,6.084087,2.129279,0.0,1.602313,2.171188,0.0,1.469631,0.0,1.20948,0.0,0.0,1.650024,0.924009,0.0,0.0,2.129279,0.0,0.930052,1.198809,0.0,3.389197,3.449567,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.084087,0.0,0.0,0.0,58.666667,6.084087,0.593132,11.212482,0.909855,2.584087,17.900223,0.909855,2.584087,17.900223,13.79999,39.0,18.5,20.5,2.0,1.5,21.54891,48.5774,27.02849,6.41472,14.36447,7.94975,212.05,2,4,4,5,2,2,3.168214,4.232757,5.070098,5.331271,5.403998,78.969364,174.251797,232.801621,278.855369,293.219897,297.219897,4.345553,2.613145,12.875577,26.931762,34.440095,39.09955,39.762483,40.63521,96.390352,63.191745,39.768466,26.95371,24.985467,23.464973,22.203125,11.571429,5.825793,8,14,3,3.55,3.0445,0.0,1.856819,0.841689,0.0,20.408078,21.925639,0.0,5.38472,0.0,0.0,0.125,1.58,1.563,2.815,2.782,15.832,42,57,76,93,94,103,112,101,101,840,6.305705,6.633524,7.081262,7.521441,7.626208,7.888091,9.176295,11.505087,4,1,3,3,2,0,1,7,1,3,2,0,1,1,1,0,2,0,1,1,0,2,0,1,10,11,1,9,17,3.0,2.444444,1.854167,1.012778,204.029416,325.60394,408.058832,14.070994,204.029416,-4.23407,272.984639,9.413263,16.267305,55.51,355.270327,137.291211,0.0,2.397895,4.844187,7.065613,390.194343,7.094443,60.127778,15.180045,8.976963,6.203082,2881,43,5.093,148
